Day,Akobo - Nahr_Atiem,Awarajwok - Tonga,Awarajwok - Kodok,Ayod - Waw,Baleit - Padok,Baleit - Gel_Achel,Bor - Makol_Cuei,Bunj - Doro,Burbiey - Mayot,Burbiey - Akobo,Burbiey - Kule,Burbiey - Tierkidi,Dentoang - Malut,Duk_Fadiat - Yuai,Duk_Fadiat - Ayod,Duk_Faiwil - Pajut,Duk_Faiwil - Duk_Fadiat,El-galhak - Renk,Gadiang - Akobo,Gadiang - Kongettit,Gel_Achel - Nasir,Jalle - Panyagor,Kaka - Wadakona,Kaljak - Atar,Khor_Adar - Kaka,Kodok - Khor_Adar,Kongettit - Pibor,Maban - Liang,Maban - Bunj,Maban - Doro,Mabior_Canal - Duk_Faiwil,Mabior_Canal - Duk_Fadiat,Makol_Cuei - Jalle,Malakal - Baleit,Malakal - Padok,Malut - El-galhak,Malut - Maban,Mayot - Pagak,Mayot - Multhiang,Nahr_Atiem - Pibor,Nahr_Atiem - Pugnido,Nasir - Burbiey,Nasir - Akobo,Ofyo - Malakal,Ofyo - Atar,Owachi - Awarajwok,Padok - Dentoang,Pagak - Wanke,Pagak - Tierkidi,Pagak - Kule,Pagak - Nguenyyiel,Pagak - Maiwut,Pajut - Yuai,Pajut - Gadiang,Panyagor - Mabior_Canal,Panyikang - Wau_Shilluk,Pentin - Raad,Pibor - Pochalla,Pieri - Pulchuol,Pochalla - Pentin,Pulchuol - Walgak,Raad - Okugo,Renk - Doro,Tierkidi - Nguenyyiel,Tierkidi - Kule,Tonga - Malakal,Walgak - Waat,Walgak - Akobo,Wau_Shilluk - Owachi,Waw - Ofyo,Waw - Kaljak,Yuai - Gadiang,Yuai - Pieri,Yuai - Pulchuol
10,0.32583252,0.12949109,0.13262033,0.11278689,0.13262033,0.08563325,0.0,0.62974167,0.32583252,0.32583252,0.16500801,0.16500801,0.13262033,0.15455484,0.15455484,0.15455484,0.15455484,0.42608753,0.15455484,0.15455484,1.7701685,0.011481345,0.101298094,0.34567714,0.13262033,0.13262033,0.0,0.62974167,0.62974167,0.62974167,0.15455484,0.15455484,0.011481345,0.08563325,0.13262033,0.42608753,0.5378313,0.16500801,0.56498873,0.16500801,0.16500801,0.32583252,0.32583252,0.08563325,0.08563325,0.13262033,0.13262033,0.16500801,0.16500801,0.16500801,0.16500801,0.16500801,0.15455484,0.15455484,0.011481345,0.12949109,0.74462223,0.0,0.15455484,0.0,0.15455484,0.017751008000000002,0.42608753,0.16500801,0.16500801,0.12949109,0.15455484,0.32583252,0.12949109,0.34567714,0.34567714,0.15455484,0.15455484,0.15455484
11,0.7822140999999999,0.29867142,0.6850809,1.751367,0.6850809,0.55871904,0.6276406,0.021923333,0.7822140999999999,0.7822140999999999,0.0,0.0,0.6850809,0.3895387,0.3895387,0.3895387,0.3895387,0.0,0.3895387,0.3895387,0.79265237,1.2156143,0.11278689,0.36760047,0.6850809,0.6850809,0.6380975,0.021923333,0.021923333,0.021923333,0.3895387,0.3895387,1.2156143,0.55871904,0.6850809,0.0,0.16918033,0.0,0.5712509,0.0,0.0,0.7822140999999999,0.7822140999999999,0.55871904,0.55871904,0.6850809,0.6850809,0.0,0.0,0.0,0.0,0.0,0.3895387,0.3895387,1.2156143,0.29867142,0.0031292439,0.03341958,0.3895387,0.03341958,0.3895387,0.090848655,0.0,0.0,0.0,0.29867142,0.3895387,0.7822140999999999,0.29867142,0.36760047,0.36760047,0.3895387,0.3895387,0.3895387
12,1.037024,4.616026000000001,1.9539781000000003,8.777766999999999,1.9539781000000003,1.5915781,5.9841166,1.4129989,1.037024,1.037024,7.482765,7.482765,1.9539781000000003,6.0091779999999995,6.0091779999999995,6.0091779999999995,6.0091779999999995,1.0537431000000002,6.0091779999999995,6.0091779999999995,1.7210804,8.786112,5.059868,2.2693686,1.9539781000000003,1.9539781000000003,9.94116,1.4129989,1.4129989,1.4129989,6.0091779999999995,6.0091779999999995,8.786112,1.5915781,1.9539781000000003,1.0537431000000002,3.0213037,7.482765,6.188806,7.482765,7.482765,1.037024,1.037024,1.5915781,1.5915781,1.9539781000000003,1.9539781000000003,7.482765,7.482765,7.482765,7.482765,7.482765,6.0091779999999995,6.0091779999999995,8.786112,4.616026000000001,0.13053417,6.782003,6.0091779999999995,6.782003,6.0091779999999995,0.16707927,1.0537431000000002,7.482765,7.482765,4.616026000000001,6.0091779999999995,1.037024,4.616026000000001,2.2693686,2.2693686,6.0091779999999995,6.0091779999999995,6.0091779999999995
13,4.0917544,3.1173787,2.9283576,3.574796,2.9283576,3.9852373999999995,3.451571,0.8365176999999999,4.0917544,4.0917544,12.554128,12.554128,2.9283576,4.437432,4.437432,4.437432,4.437432,1.9195080000000002,4.437432,4.437432,2.5534182,2.9252133,0.9942204,3.8881116000000002,2.9283576,2.9283576,4.1867867,0.8365176999999999,0.8365176999999999,0.8365176999999999,4.437432,4.437432,2.9252133,3.9852373999999995,2.9283576,1.9195080000000002,1.4401488000000002,12.554128,5.7856927,12.554128,12.554128,4.0917544,4.0917544,3.9852373999999995,3.9852373999999995,2.9283576,2.9283576,12.554128,12.554128,12.554128,12.554128,12.554128,4.437432,4.437432,2.9252133,3.1173787,7.124552700000001,11.262266,4.437432,11.262266,4.437432,0.8406937,1.9195080000000002,12.554128,12.554128,3.1173787,4.437432,4.0917544,3.1173787,3.8881116000000002,3.8881116000000002,4.437432,4.437432,4.437432
14,0.36549940000000003,0.28823316,2.9617696,1.5132464,2.9617696,0.15037879999999998,5.5956019999999995,0.30703098,0.36549940000000003,0.36549940000000003,0.5764699999999999,0.5764699999999999,2.9617696,0.052209944,0.052209944,0.052209944,0.052209944,0.6213784000000001,0.052209944,0.052209944,0.17231329999999997,1.7795599999999998,0.24749711,2.7059019,2.9617696,2.9617696,4.5784154,0.30703098,0.30703098,0.30703098,0.052209944,0.052209944,1.7795599999999998,0.15037879999999998,2.9617696,0.6213784000000001,0.6349534,0.5764699999999999,0.0657849,0.5764699999999999,0.5764699999999999,0.36549940000000003,0.36549940000000003,0.15037879999999998,0.15037879999999998,2.9617696,2.9617696,0.5764699999999999,0.5764699999999999,0.5764699999999999,0.5764699999999999,0.5764699999999999,0.052209944,0.052209944,1.7795599999999998,0.28823316,7.4044356,4.1940956,0.052209944,4.1940956,0.052209944,4.845768,0.6213784000000001,0.5764699999999999,0.5764699999999999,0.28823316,0.052209944,0.36549940000000003,0.28823316,2.7059019,2.7059019,0.052209944,0.052209944,0.052209944
15,3.9883553999999997,1.8620676999999999,4.7225394,0.435479,4.7225394,3.8338080000000003,0.7059723000000001,0.4083179,3.9883553999999997,3.9883553999999997,5.870268,5.870268,4.7225394,0.3655143,0.3655143,0.3655143,0.3655143,2.9262490000000003,0.3655143,0.3655143,4.122045,0.5294755,3.5789833,3.3011847000000003,4.7225394,4.7225394,1.3889744,0.4083179,0.4083179,0.4083179,0.3655143,0.3655143,0.5294755,3.8338080000000003,4.7225394,2.9262490000000003,14.352501,5.870268,1.408808,5.870268,5.870268,3.9883553999999997,3.9883553999999997,3.8338080000000003,3.8338080000000003,4.7225394,4.7225394,5.870268,5.870268,5.870268,5.870268,5.870268,0.3655143,0.3655143,0.5294755,1.8620676999999999,19.079227,8.820571000000001,0.3655143,8.820571000000001,0.3655143,14.403669,2.9262490000000003,5.870268,5.870268,1.8620676999999999,0.3655143,3.9883553999999997,1.8620676999999999,3.3011847000000003,3.3011847000000003,0.3655143,0.3655143,0.3655143
16,5.921457,3.881842,9.010651,1.444336,9.010651,3.5988092000000003,1.3858415000000002,15.357159,5.921457,5.921457,22.821148,22.821148,9.010651,3.2479167,3.2479167,3.2479167,3.2479167,10.476906,3.2479167,3.2479167,12.755683,1.3294443999999999,6.576250999999999,3.470365,9.010651,9.010651,10.9970045,15.357159,15.357159,15.357159,3.2479167,3.2479167,1.3294443999999999,3.5988092000000003,9.010651,10.476906,9.273822000000001,22.821148,19.796701000000002,22.821148,22.821148,5.921457,5.921457,3.5988092000000003,3.5988092000000003,9.010651,9.010651,22.821148,22.821148,22.821148,22.821148,22.821148,3.2479167,3.2479167,1.3294443999999999,3.881842,20.303219,15.627652,3.2479167,15.627652,3.2479167,17.064684,10.476906,22.821148,22.821148,3.881842,3.2479167,5.921457,3.881842,3.470365,3.470365,3.2479167,3.2479167,3.2479167
17,15.939917999999999,1.5121883999999999,14.766069,1.7210767,14.766069,7.353257000000001,6.480183599999999,7.9015455,15.939917999999999,15.939917999999999,18.043245000000002,18.043245000000002,14.766069,7.178858,7.178858,7.178858,7.178858,0.43129548,7.178858,7.178858,12.533230999999999,6.279669999999999,17.831238,2.0479598,14.766069,14.766069,16.06733,7.9015455,7.9015455,7.9015455,7.178858,7.178858,6.279669999999999,7.353257000000001,14.766069,0.43129548,8.288995,18.043245000000002,18.713720000000002,18.043245000000002,18.043245000000002,15.939917999999999,15.939917999999999,7.353257000000001,7.353257000000001,14.766069,14.766069,18.043245000000002,18.043245000000002,18.043245000000002,18.043245000000002,18.043245000000002,7.178858,7.178858,6.279669999999999,1.5121883999999999,7.7031217000000005,24.40439,7.178858,24.40439,7.178858,10.782910000000001,0.43129548,18.043245000000002,18.043245000000002,1.5121883999999999,7.178858,15.939917999999999,1.5121883999999999,2.0479598,2.0479598,7.178858,7.178858,7.178858
18,8.217985,21.203442000000003,3.0171162999999996,1.0318086,3.0171162999999996,2.2704042999999996,1.0244958,0.43131040000000004,8.217985,8.217985,7.2843394,7.2843394,3.0171162999999996,4.714180000000001,4.714180000000001,4.714180000000001,4.714180000000001,6.04574,4.714180000000001,4.714180000000001,7.084871000000001,12.986496,8.061335,4.486512,3.0171162999999996,3.0171162999999996,1.1968128999999998,0.43131040000000004,0.43131040000000004,0.43131040000000004,4.714180000000001,4.714180000000001,12.986496,2.2704042999999996,3.0171162999999996,6.04574,6.3768067,7.2843394,0.6119795,7.2843394,7.2843394,8.217985,8.217985,2.2704042999999996,2.2704042999999996,3.0171162999999996,3.0171162999999996,7.2843394,7.2843394,7.2843394,7.2843394,7.2843394,4.714180000000001,4.714180000000001,12.986496,21.203442000000003,8.056106,3.7732309999999996,4.714180000000001,3.7732309999999996,4.714180000000001,7.815905,6.04574,7.2843394,7.2843394,21.203442000000003,4.714180000000001,8.217985,21.203442000000003,4.486512,4.486512,4.714180000000001,4.714180000000001,4.714180000000001
19,4.742388,2.233859,5.6457596,1.0422468,5.6457596,6.8467592999999995,11.537989999999999,0.084582716,4.742388,4.742388,3.3377335,3.3377335,5.6457596,10.049777,10.049777,10.049777,10.049777,2.062574,10.049777,10.049777,7.904684,21.332954,0.5221627999999999,5.2593427,5.6457596,5.6457596,6.260861,0.084582716,0.084582716,0.084582716,10.049777,10.049777,21.332954,6.8467592999999995,5.6457596,2.062574,3.6343262000000003,3.3377335,0.3916137,3.3377335,3.3377335,4.742388,4.742388,6.8467592999999995,6.8467592999999995,5.6457596,5.6457596,3.3377335,3.3377335,3.3377335,3.3377335,3.3377335,10.049777,10.049777,21.332954,2.233859,7.286422,1.557108,10.049777,1.557108,10.049777,7.406512299999999,2.062574,3.3377335,3.3377335,2.233859,10.049777,4.742388,2.233859,5.2593427,5.2593427,10.049777,10.049777,10.049777
20,7.4577017,8.886367,4.675541,10.445587,4.675541,16.425547,8.828927,2.9711576,7.4577017,7.4577017,9.198636,9.198636,4.675541,13.530598999999999,13.530598999999999,13.530598999999999,13.530598999999999,0.58691204,13.530598999999999,13.530598999999999,9.705138999999999,7.2707534,2.150301,18.690739999999998,4.675541,4.675541,9.334396,2.9711576,2.9711576,2.9711576,13.530598999999999,13.530598999999999,7.2707534,16.425547,4.675541,0.58691204,6.204482,9.198636,15.142032999999998,9.198636,9.198636,7.4577017,7.4577017,16.425547,16.425547,4.675541,4.675541,9.198636,9.198636,9.198636,9.198636,9.198636,13.530598999999999,13.530598999999999,7.2707534,8.886367,12.947841,11.26227,13.530598999999999,11.26227,13.530598999999999,12.279454,0.58691204,9.198636,9.198636,8.886367,13.530598999999999,7.4577017,8.886367,18.690739999999998,18.690739999999998,13.530598999999999,13.530598999999999,13.530598999999999
21,0.9085685,0.62555444,0.9858495999999999,0.94511735,0.9858495999999999,0.43026729999999996,0.28718263,4.181556,0.9085685,0.9085685,5.142368299999999,5.142368299999999,0.9858495999999999,0.528425,0.528425,0.528425,0.528425,4.4311657,0.528425,0.528425,0.9137801999999999,3.112156,1.1456496999999999,0.35819784,0.9858495999999999,0.9858495999999999,2.0646713,4.181556,4.181556,4.181556,0.528425,0.528425,3.112156,0.43026729999999996,0.9858495999999999,4.4311657,2.9366984,5.142368299999999,6.270271,5.142368299999999,5.142368299999999,0.9085685,0.9085685,0.43026729999999996,0.43026729999999996,0.9858495999999999,0.9858495999999999,5.142368299999999,5.142368299999999,5.142368299999999,5.142368299999999,5.142368299999999,0.528425,0.528425,3.112156,0.62555444,13.479415,2.0970478,0.528425,2.0970478,0.528425,7.4900594,4.4311657,5.142368299999999,5.142368299999999,0.62555444,0.528425,0.9085685,0.62555444,0.35819784,0.35819784,0.528425,0.528425,0.528425
22,0.3540255,0.32583252,2.666209,0.33627078,2.666209,0.7059723000000001,0.48979372,0.6328709,0.3540255,0.3540255,0.18588081,0.18588081,2.666209,0.53470206,0.53470206,0.53470206,0.53470206,2.2996478,0.53470206,0.53470206,1.0077841,0.4803948,1.6082896999999998,1.1717453000000002,2.666209,2.666209,0.6245151,0.6328709,0.6328709,0.6328709,0.53470206,0.53470206,0.4803948,0.7059723000000001,2.666209,2.2996478,1.3064668,0.18588081,0.083539635,0.18588081,0.18588081,0.3540255,0.3540255,0.7059723000000001,0.7059723000000001,2.666209,2.666209,0.18588081,0.18588081,0.18588081,0.18588081,0.18588081,0.53470206,0.53470206,0.4803948,0.32583252,0.7038787,0.13157353,0.53470206,0.13157353,0.53470206,2.7445443,2.2996478,0.18588081,0.18588081,0.32583252,0.53470206,0.3540255,0.32583252,1.1717453000000002,1.1717453000000002,0.53470206,0.53470206,0.53470206
23,2.3508258,1.4370158000000002,1.6406701000000001,2.3800692999999997,1.6406701000000001,5.153857,3.943458,5.3721333,2.3508258,2.3508258,7.552741,7.552741,1.6406701000000001,1.9675493000000002,1.9675493000000002,1.9675493000000002,1.9675493000000002,2.6014671000000003,1.9675493000000002,1.9675493000000002,3.6322513,3.4661962999999996,0.6036236999999999,2.8761365000000003,1.6406701000000001,1.6406701000000001,0.79578906,5.3721333,5.3721333,5.3721333,1.9675493000000002,1.9675493000000002,3.4661962999999996,5.153857,1.6406701000000001,2.6014671000000003,2.1074897999999997,7.552741,4.948128,7.552741,7.552741,2.3508258,2.3508258,5.153857,5.153857,1.6406701000000001,1.6406701000000001,7.552741,7.552741,7.552741,7.552741,7.552741,1.9675493000000002,1.9675493000000002,3.4661962999999996,1.4370158000000002,1.5028045,0.44279173,1.9675493000000002,0.44279173,1.9675493000000002,2.428107,2.6014671000000003,7.552741,7.552741,1.4370158000000002,1.9675493000000002,2.3508258,1.4370158000000002,2.8761365000000003,2.8761365000000003,1.9675493000000002,1.9675493000000002,1.9675493000000002
24,0.0031329691,5.191453,1.2459046999999999,1.163397,1.2459046999999999,0.25899336,1.0892377,0.36341697,0.0031329691,0.0031329691,3.8379803,3.8379803,1.2459046999999999,0.11173636,0.11173636,0.11173636,0.11173636,0.93781203,0.11173636,0.11173636,0.05638227,0.09293482,4.3632836,1.0255389000000001,1.2459046999999999,1.2459046999999999,0.016707927,0.36341697,0.36341697,0.36341697,0.11173636,0.11173636,0.09293482,0.25899336,1.2459046999999999,0.93781203,0.6224215,3.8379803,0.14724582,3.8379803,3.8379803,0.0031329691,0.0031329691,0.25899336,0.25899336,1.2459046999999999,1.2459046999999999,3.8379803,3.8379803,3.8379803,3.8379803,3.8379803,0.11173636,0.11173636,0.09293482,5.191453,0.05742535,0.010441989,0.11173636,0.010441989,0.11173636,0.0,0.93781203,3.8379803,3.8379803,5.191453,0.11173636,0.0031329691,5.191453,1.0255389000000001,1.0255389000000001,0.11173636,0.11173636,0.11173636
